Street Address,Latitude,Longitude
780 NOSTRAND AVE FL 1,40.672007,-73.95031
78-01 101 AVENUE,40.680398,-73.85964
7801 13 AVENUE,40.618503,-74.009274
78-01 ROOSEVELT AVE BSMT,40.751684,-73.88298
78-01 ROOSEVELT AVE FL 2,40.747253,-73.887497
7802 17 AVENUE,40.613066,-74.000199
7802 20TH AVE,40.609049,-73.99363
7802 5 AVENUE,40.627155,-74.023605
78-02 JAMAICA AVENUE,40.691832,-73.863993
7803 3 AVENUE,40.629191,-74.028727
78-04 WOODSIDE AVE FL 1ST,40.743702,-73.886925
7806 101 AVENUE,40.680386,-73.859608
78-06 101 AVENUE,40.680386,-73.859608
78-06 LINDEN BLVD,40.670102,-73.857077
78-07 37 AVENUE,40.749382,-73.887892
78-07 ROOSEVELT AVE FL 1,40.747264,-73.887512
7808 3 AVENUE,40.629172,-74.028757
7809 THIRD AVENUE,40.629156,-74.028741
781 5 AVENUE,40.764477,-73.972875
781 METROPOLITAN AVE,40.714629,-73.943384
7810 20 AVENUE,40.609013,-73.993668
7810 FLATLANDS AVE,40.634628,-73.914609
7811 FLATLANDS AVE FL 1ST,40.634644,-73.914625
78-11 ROOSEVELT AVENUE,40.747267,-73.887482
7812 3 AVENUE,40.629149,-74.028766
7813 ROOSEVELT AVE,40.747268,-73.887467
7814 NEW UTRECHT AVE,40.613274,-74.000664
78-14 ROOSEVELT AVE STE 14,40.747243,-73.887539
7816 NEW UTRECHT AVENUE,40.613264,-74.000667
7818 5 AVENUE,40.627059,-74.023645
782 WASHINGTON AVE FL 1ST,40.67444,-73.963132
7820 NEW UTRECHT AVE,40.613245,-74.000673
7821-17 AVENUE,40.629821,-73.904688
7822 3 AVENUE,40.629091,-74.028789
78-23 37 AVENUE,40.749394,-73.887773
7824 20 AVENUE,40.60895,-73.993734
78-25 37 AVENUE,40.749395,-73.887758
783 5 AVENUE,40.764512,-73.97285
783 8 AVENUE,40.760825,-73.987187
783 9 AVENUE,40.764879,-73.987938
783 HICKS STREET,40.67615,-74.005033
783 LYDING AVE,not found,not found
78-37 SPRINGFIELD BLVD,40.737167,-73.747618
78-43 SPRINGFIELD BOULEVARD,40.737128,-73.747587
785 9 AVENUE,40.76493,-73.987902
785 FAIRVIEW AVE,40.704859,-73.902697
785 FLATBUSH AVE,40.653481,-73.959421
785 FLUSHING AVE,40.70093,-73.941156
785 FRANKLIN AVENUE,40.672032,-73.957444
785 LEXINGTON AVE,40.763611,-73.96716
785 PROSPECT PLACE,40.674349,-73.950644
786 LEXINGTON AVENUE,40.763627,-73.967176
786 MORRIS PARK AVE,40.845851,-73.863035
786A PORT RICHMOND AVENUE,40.625159,-74.144934
787 11 AVENUE,40.768919,-73.992429
787 7 AVENUE,40.762071,-73.982535
787 8 AVENUE,40.760916,-73.987121
787 9 AVENUE,40.764981,-73.987866
787 LIBERTY AVE,40.676742,-73.880679
787 SOUTHERN BOULEVARD,40.815896,-73.896667
787 UNION ST,40.675557,-73.978242
788 9 AVENUE,40.764985,-73.987836
788 LEXINGTON AVENUE,40.763677,-73.967139
788 MANHATTAN AVENUE,40.727535,-73.95292
788 MORRIS PARK AVENUE,40.845863,-73.862977
788 NOSTRAND AVE,40.671803,-73.95033
78-80 EAST 4 STREET,40.726396,-73.989943
788A UNION STREET,40.674861,-73.976508
789 9 AVENUE,40.765032,-73.98783
789 ALLERTON AVE,40.865519,-73.863934
789 FRANKLIN AVE,40.671932,-73.95748
789 FRANKLIN AVENUE,40.671932,-73.95748
79 2 AVENUE__(AKA 77 2 AVE),40.73139,-73.98439
79 5 AVENUE,40.680118,-73.977933
79 AVENUE A,40.72501,-73.984304
79 BAXTER ST,40.716636,-73.999856
79 BAYARD STREET,40.715701,-73.998722
79 CHAMBERS ST,40.714428,-74.006831
79 CHRYSTIE STREET,40.717293,-73.994257
79 CLINTON ST,40.718822,-73.985214
79 CROSBY STREET,40.722934,-73.997739
79 DIVISION STREET,40.714276,-73.994009
79 EAST 125 STREET,40.805393,-73.939792
79 EAST 161 STREET,40.827707,-73.924983
79 EAST 7 STREET,40.727298,-73.986452
79 EAST GUN HILL ROAD,40.881765,-73.879778
79 MAC DOUGAL STREET,40.728766,-74.001538
79 MADISON AVENUE,40.744092,-73.985625
79 MOTT STREET,40.716457,-73.998001
79 MULBERRY STREET,40.716367,-73.999053
79 ORCHARD STREET,40.717668,-73.990472
79 PEARL STREET,40.703899,-74.010384
79 ST MARKS PLACE,40.727822,-73.985812
79 STREET HUDSON RIVER,40.794827,-73.97781
790 7 AVENUE,40.7618,-73.982763
790 8 AVENUE,40.761119,-73.986947
790 9 AVENUE,40.765042,-73.987796
790 LYDIG AVENUE,40.85442,-73.864223
790 METROPOLITAN AVENUE,40.714688,-73.942609
790 WASHINGTON AVE,40.674253,-73.963095
79-00 QUEENS BOULEVARD,40.737816,-73.883982
7901 3 AVENUE,40.628472,-74.029013
79-01 BROADWAY,40.744306,-73.885874
7901 NEW UTRECHT AVENUE,40.612244,-74.000938
79-01 ROOSEVELT AVE,40.747359,-73.886627
7902 3 AVENUE,40.628476,-74.029034
7902 5 AVENUE,40.626411,-74.023913
7902 FLATLANDS AVE,40.635044,-73.913978
79-03 ROOSEVELT AVENUE,40.74736,-73.886612
79-05 METROPOLITAN AVENUE,40.713217,-73.874108
79-05 NORTHERN BLVD,40.755271,-73.888037
79-05 ROOSEVELT AVENUE,40.747362,-73.886597
79-07 JAMAICA AVE,40.69199,-73.863181
79-08 PARSONS BOULEVARD,40.720772,-73.809299
7909 FLATLANDS AVENUE,40.635084,-73.913958
79-09 JAMAICA AVENUE,40.691992,-73.863167
79-09 MAIN STREET,40.718541,-73.817515
79-09 ROOSEVELT AVENUE,40.747365,-73.886567
790A FRANKLIN AVE,not found,not found
791 9 AVENUE,40.765084,-73.987794
791 EAST 163 STREET,40.822623,-73.9027
791 EAST TREMONT AVENUE,40.843992,-73.888222
791 FAIRVIEW AVENUE,40.70478,-73.90256
791 FLUSHING AVENUE,40.700972,-73.940971
791 LEXINGTON AVENUE,40.763762,-73.967049
791 LYDIG AVE,40.854436,-73.864223
791 WASHINGTON AVE,40.672904,-73.962804
7910 THIRD AVENUE,40.628429,-74.029053
79-11 MYRTLE AVE,40.702803,-73.870339
79-11 NORTHERN BOULEVARD,40.755275,-73.887992
79-11 ROOSEVELT AVENUE,40.747367,-73.886552
7913 PARSONS BOULEVARD,40.720756,-73.809274
79-14 164 STREET,40.714959,-73.802729
7915 3 AVENUE,40.628389,-74.029047
7915 ATLANTIC AVENUE,40.684832,-73.860783
7915 COOPER AVENUE,40.708093,-73.872789
79-15 ROOSEVELT AVENUE,40.74737,-73.886522
79-16 ELIOT AVE,40.724712,-73.879827
7917 3 AVENUE,40.628377,-74.029052
79-17 ALBION AVE,40.73854,-73.885709
79-17 ATLANTIC AVE,40.684834,-73.860777
79-17 MYRTLE AVENUE,40.702818,-73.870168
79-18 ROOSEVELT AVENUE,40.747357,-73.886477
79-19 JAMAICA AVENUE,40.692003,-73.863098
79-19 NORTHERN BLVD,40.755281,-73.887933
79-19 ROOSEVELT AVE FL 1ST,40.747373,-73.886493
79-19B NORTHERN BOULEVARD,40.756633,-73.875031
792 9 AVENUE,40.765099,-73.987756
792 EASTERN PKWY,40.66916,-73.941871
792 LEXINGTON AVENUE,40.763778,-73.967065
792 NEW LOTS AVE,40.666925,-73.881354
792 ONDERDONK AVENUE,40.702539,-73.904794
79-21 37 AVENUE,40.749485,-73.886858
7922 5 AVENUE,40.626299,-74.023959
79-22 ELIOT AVE,40.72473,-73.879788
79-22 PARSONS BOULEVARD,40.720661,-73.809267
79-25 COOPER AVENUE,40.708195,-73.872574
79-25 MAIN STREET,40.718417,-73.817451
79-28 37 AVENUE,40.749475,-73.886782
79-28 METROPOLITAN AVENUE,40.713259,-73.872785
793 6 AVENUE,40.745341,-73.991031
793 9 AVENUE,40.765135,-73.987758
793 BROADWAY,40.732097,-73.991362
793 FAIRVIEW AVE,40.704754,-73.902514
793 UTICA AVENUE,40.653994,-73.930629
79-32 METROPOLITAN AVENUE,40.713261,-73.872727
79-34 PARSONS BOULEVARD,40.720566,-73.809241
794 ROGERS AVE,40.651375,-73.952547
794 SOUTHERN BLVD,40.81604,-73.896484
794-798 WASHINGTON AVENUE,40.67416,-73.963076
795 8 AVENUE,40.761213,-73.986904
795 9 AVENUE,40.765186,-73.987722
795 FLATBUSH AVENUE,40.653233,-73.959365
795 SOUTHERN BLVD,40.816071,-73.896484
79-51 MYRTLE AVENUE,40.702933,-73.868835
796 9 AVENUE,40.765213,-73.987676
796 COURTLANDT AVE,40.822694,-73.916637
796A FRANKLIN AVE,40.671188,-73.957787
797 6 AVENUE,40.745564,-73.99087
797 ASHFORD ST,40.662256,-73.880449
797 GRAND STREET,40.711868,-73.941403
797 PENNSYLVANIA AVE,40.658181,-73.890245
79-76 COOPER AVENUE,40.708941,-73.870781
798 9 AVENUE,40.76527,-73.987636
79-81 MACDOUGAL STREET,40.728766,-74.001538
798-812 4 AVENUE,40.659098,-73.999542
799 STANLEY AVE,40.661238,-73.879507
8 CHRISTOPHER ST,40.734,-74.000039
8 CORTLANDT ST,40.709898,-74.010176
8 EAST 18 STREET,40.738271,-73.991277
8 EAST 36 STREET,40.749464,-73.983019
8 EAST 41 STREET,40.752608,-73.980897
8 EAST 48 STREET,40.756894,-73.977215
8 EASTA 183 STREET,40.858623,-73.903503
8 LITTLE WEST 12 STREET,40.739778,-74.006728
8 MAIDEN LANE,40.709611,-74.009613
8 NEW DORP LANE,40.575592,-74.119373
8 NEWPORT STREET,40.658408,-73.915242
8 RIVINGTON STREET,40.721483,-73.992973
8 VANDUZER STREET,40.63772,-74.077939
8 WEST 38 STREET,40.751164,-73.983235
8 WEST 40 STREET,40.752376,-73.98228
8 WEST 45 STREET,40.755572,-73.979918
8 WEST TREMONT AVENUE,40.851915,-73.909571
80 2 AVENUE,40.726512,-73.989173
80 39 STREET,40.656821,-74.013079
80 5 AVENUE,40.735801,-73.993774
80 6 AVENUE,40.679938,-73.974942
80 7 AVENUE,40.674951,-73.975143
80 BAYARD STREET,40.715731,-73.998748
80 BEAVER ST,40.705339,-74.008761
80 BEEKMAN STREET,40.708474,-74.003713
80 BERRY STREET,40.719821,-73.957728
80 BROAD ST BLDG 80,40.704334,-74.011573
80 CLARK ST,40.697495,-73.993207
80 COLUMBUS CIRCLE,40.768253,-73.98227
80 COURT STREET,40.691389,-73.99156
80 DELANCEY ST,40.719156,-73.989879
80 FRONT ST FL 1ST,40.702518,-73.989455
80 GROVE ST,40.733386,-74.002485
80 HENRY ST,40.698474,-73.99253
80 LAFAYETTE AVENUE,40.687159,-73.974754
80 LAFAYETTE STREET,40.717046,-74.001806
80 MADISON AVE,40.744108,-73.985641
80 MAIDEN LN LBBY,40.70849,-74.001274
80 MONTAGUE ST,40.695341,-73.996322
80 NASSAU STREET,40.709839,-74.008098
80 PINE STREET,40.705876,-74.007133
80 SPRING ST BSMT FLOOR,40.72583,-73.998055
80 SPRING STREET,40.722719,-73.998127
80 UNIVERSITY PLACE,40.733444,-73.99321
80 WALL STREET,40.705466,-74.007795
80 WEST 165 STREET,40.833936,-73.927119
80 WEST 3 STREET,40.729763,-73.998782
80 WEST 40 STREET,40.753359,-73.984624
80 WEST FORDHAM ROAD,40.86274,-73.904429
80 WEST KINGSRIDGE ROAD,40.870695,-73.90044
80 WILLOUGHBY ST,40.692162,-73.98564
800 2 AVENUE,40.750266,-73.971862
800 6 AVENUE,40.745598,-73.990819
800 7 AVENUE,40.762431,-73.982297
800 BURKE AVE,40.871369,-73.863209
800 EAST 149 STREET,40.812694,-73.906521
800 EAST 182 STREET,40.848632,-73.883734
800 EAST 225 STREET,40.886784,-73.857295
800 FOOD CENTER DR UNIT 97A,40.805548,-73.876919
800 GRAND AVE,40.711857,-73.941334
800 GRAND ST,40.711857,-73.941334
800 GRAND STREET,40.711857,-73.941334
800 LEXINGTON AVE,40.763979,-73.966918
800 MANHATTAN AVE,40.72777,-73.953059
800 WEST 181 STREET,40.850925,-73.938372
800 WEST 254 STREET & HUDSON RIVER,40.903817,-73.913913
8000 COOPER AVE,40.709476,-73.86953
8000 COOPER AVENUE,40.709476,-73.86953
8000 UTOPIA PARKWAY,40.725631,-73.791681
8000 UTOPIA PKWY BSMT,40.7157,-73.792835
8000 UTOPIA PKWY FL 1,40.725631,-73.791681
8000 UTOPIA PKWY FL 3RD,40.725631,-73.791681
80-01 ATLANTIC AVENUE,40.684945,-73.860393
80-01 BROADWAY,40.743927,-73.884999
80-01 MYRTLE AVENUE,40.702987,-73.86814
8002 5 AVENUE,40.625705,-74.024204
80-02 ASTORIA BLVD,40.765235,-73.888924
8002 FOSTER AVE,40.640633,-73.918817
80-02 KEW GARDENS RD,40.71355,-73.830325
80-02 SURREY PLACE,40.726282,-73.788868
80-03 QUEENS BLVD FL 1ST,40.73814,-73.88353
8004 ROOSEVELT AVENUE,40.747445,-73.885649
80-07 31 AVENUE,40.759062,-73.887753
8008 FLATLANDS AVENUE,40.635567,-73.913201
80-08 NORTHERN BLVD,40.755344,-73.887107
80-08 SURREY PLACE,40.726244,-73.788781
80-09 164 STREET,40.721174,-73.804374
801 2 AVENUE,40.750297,-73.971867
801 9 AVENUE,40.765471,-73.987518
801 BROADWAY,40.699653,-73.939978
801 BROADWAY FL 1,40.732563,-73.991253
801 EDGEWATER RD,40.817537,-73.883426
801 HALSEY STREET,40.685165,-73.920755
801 LEXINGTON AVE,40.764014,-73.966865
801 SOUTHERN BLVD,40.816431,-73.89611
801 STANLEY AVENUE,40.661261,-73.87945
8011 FLATLANDS AVENUE,40.635591,-73.913205
80-11 JAMAICA AVE,40.692161,-73.862069
80-12 37 AVENUE,40.749562,-73.885971
80-13 MYRTLE AVE,40.702994,-73.868045
80-14 ROOSEVELT AVE,40.747452,-73.885574
8015 23 13 AVENUE,40.617321,-74.010496
8015 5 AVENUE,40.625617,-74.024217
80-15 NORTHERN BLVD,40.755365,-73.887078
80-16 COOPER AVE,40.709515,-73.869421
8017 5 AVENUE,40.625605,-74.024222
80-17 78 AVENUE,40.705405,-73.868419
80-18 31 AVENUE,40.759055,-73.887649
80-18 NORTHERN BLVD,40.755352,-73.887033
801-803 WEST 181 STREET,40.850944,-73.938365
802 9 AVENUE,40.765486,-73.987479
802 CATON AVE,40.647732,-73.972793
802 GRAND STREET,40.711863,-73.94128
802 HICKSVILLE ROAD,40.600209,-73.743655
802 WEST 187 STREET,40.855163,-73.937087
80-20 JAMAICA AVENUE,40.692218,-73.861536
80-22 37 AVENUE,40.74957,-73.885897
8023 FLATLANDS AVE,40.635637,-73.913131
8024 18 AVENUE,40.61037,-73.999075
802-4 KINGS HIGHWAY,40.606497,-73.964499
80-24 NORTHERN BOULEVARD,40.755356,-73.886988
8025 FLATLANDS AVENUE,40.635644,-73.913118
80-26 BAXTER AVE,40.74465,-73.884614
80-26 NORTHERN BOULEVARD,40.755358,-73.886974
80-26 QUEENS BLVD,40.73757,-73.882626
80-26 ROOSEVELT AVE FL 1ST,40.747471,-73.885483
80-28 BAXTER AVE,40.744663,-73.884605
80-28 COOPER AVE FL 2,40.709553,-73.869339
80-28 COOPER AVE STE 2052/FL,40.709543,-73.869338
80-28 COOPER AVE STE 6206,40.709543,-73.869338
80-28 COOPER AVE STE 6216,40.709543,-73.869338
80-28 NORTHERN BOULEVARD,40.755359,-73.886959
80-29 JAMAICA AVE,40.692176,-73.861959
803 9 AVENUE,40.765533,-73.987472
803 CYPRESS AVENUE,40.700288,-73.906439
803 FOREST AVE,40.629018,-74.115615
803 NOSTRAND AVENUE,40.669242,-73.950526
803 WASHINGTON AVE FL 1,40.672301,-73.962683
803 WASHINGTON STREET,40.738965,-74.008074
80-32 BAXTER AVE,40.744689,-73.884587
803A WASHINGTON AVENUE,40.672301,-73.962683
804 EAST 180 STREET,40.846408,-73.885346
804 LEXINGTON AVENUE,40.764211,-73.966749
804 NOSTRAND AVENUE,40.671185,-73.950377
80-40 COOPER AVE BLDG 42/FL,40.698206,-73.88052
80-45 KEW GARDENS RD,40.713394,-73.830137
80-45 KEW GARDENS ROAD,40.713394,-73.830137
805 3 AVENUE,40.755476,-73.970999
805 57 STREET,40.637002,-74.007463
805 PROSPECT AVE,40.818962,-73.90193
805 SOUNDVIEW AVENUE,40.821169,-73.865915
805 WEST 187 STREET,40.855204,-73.937137
805 ZEREGA AVE,40.824317,-73.842964
80-50 BAXTER AVENUE,40.744808,-73.884505
805-807 CONEY ISLAND AVENUE,40.637723,-73.968335
806 55 STREET,40.638083,-74.006284
806 BURKE AVE FL 1,40.871366,-73.86305
806 NOSTRAND AVENUE,40.67113,-73.950381
806 WEST 187 STREET,40.855213,-73.93722
806 WESTCHESTER AVENUE,40.818874,-73.903144
80-60 COOPER AVENUE,40.709615,-73.869117
80-60 LEFFERTS BOULEVARD,40.709319,-73.829756
806A 56 STREET,40.637523,-74.006865
807 - 809A 8 AVENUE,40.761461,-73.98672
807 9 AVENUE,40.765657,-73.98738
807 CLASSON AVENUE,40.672989,-73.960723
807 LEXINGTON AVE,40.764302,-73.966656
807 LEXINGTON AVENUE,40.764302,-73.966656
807 NOSTRAND AVE,40.669121,-73.950537
807 SOUTHERN BLVD FL 1,40.816573,-73.895963
808 LEXINGTON AVE,40.764335,-73.96666
808 WEST 181 STREET,40.851009,-73.938672
80-82 CLINTON STREET,40.718806,-73.985198
809 6 AVENUE,40.745862,-73.990659
809 FATHER CAPODANNO BLVD,40.576028,-74.082711
809 FRANKLIN AVE FL 1,40.671234,-73.957746
809 GRAND STREET,40.7119,-73.941082
81 3 AVENUE,40.73176,-73.988279
81 ALLEN STREET,40.71798,-73.991155
81 AVENUE A,40.725065,-73.984265
81 BERGEN STREET,40.686568,-73.990105
81 BROADWAY,40.710516,-73.965833
81 CATHERINE STREET,40.710765,-73.996615
81 CHRYSTIE STREET,40.717351,-73.994229
81 EAST 7 STREET,40.727262,-73.986366
81 HUDSON ST,40.718519,-74.008851
81 LEXINGTON AVENUE,40.741492,-73.983286
81 LUDLOW STREET,40.718018,-73.989425
81 MOTT STREET,40.716513,-73.997968
81 ORCHARD ST,40.717735,-73.990438
81 PEARL ST,40.703942,-74.010325
81 SOUTH 6 STREET,40.710951,-73.965188
81 ST MARKS PLACE,40.72779,-73.985734
81 WARREN STREET,40.715273,-74.010442
81 WASHINGTON STREET,40.701781,-73.989683
81 WEST BROADWAY,40.715077,-74.009566
810 7 AVENUE,40.762637,-73.982147
810 FAIRVIEW AVENUE,40.704553,-73.902213
810 FRANKLIN AVE,40.670183,-73.958162
810 GRAND STREET,40.711884,-73.941066
810 WEST 181 STREET,40.851057,-73.938842
8101 RIDGE BOULEVARD,40.627643,-74.032291
81-01 ROOSEVELT AVE,40.747549,-73.884758
81-02 ROCKAWAY BOULEVARD,40.684431,-73.859513
81-03 ROOSEVELT AVENUE,40.74755,-73.884743
81-04 37 AVENUE,40.749655,-73.885101
81-04 ROOSEVELT AVENUE,40.747536,-73.884712
8105 LEFFERTS BLVD,40.709222,-73.829862
81-07 ROOSEVELT AVENUE,40.747554,-73.884713
81-08 37 AVENUE,40.749657,-73.885071
81-08 QUEENS BLVD,40.73748,-73.88216
81-09 41 AVENUE,40.745904,-73.884429
81-09 41ST AVENUE,40.745904,-73.884429
81-09 LEFFERTS BLVD,40.709152,-73.82997
81-09 ROOSEVELT AVE,40.747555,-73.884699
811 7 AVENUE,40.762667,-73.982098
811 8 AVENUE,40.761544,-73.986659
811 KINGS HIGHWAY,40.606531,-73.964458
811 LEXINGTON AVENUE,40.764412,-73.966576
811 SENECA AVENUE,40.701379,-73.90526
811 WEST 187 STREET,40.855278,-73.937336
81-10 ROOSEVELT AVE FL 1ST,40.747551,-73.884666
8110A BROADWAY,40.743254,-73.88358
81-12 ROOSEVELT AVENUE,40.747542,-73.884653
81-13 NORTHERN BOULEVARD,40.755468,-73.886125
81-15 164 STREET,40.720185,-73.804115
81-16 NORTHERN BOULEVARD,40.755456,-73.886079
81-16 ROOSEVELT AVENUE,40.747546,-73.884624
81-18 LEFFERTS BLVD,40.708768,-73.830582
81-18 ROOSEVELT AVE,40.747547,-73.884609
812 55 STREET,40.638019,-74.006178
812 58 STREET,40.636341,-74.007918
812 EAST 149 STREET,40.812582,-73.905973
812 GRAND ST,40.711889,-73.941012
812 WEST 181 STREET,40.85108,-73.938917
81-20 ROOSEVELT AVENUE,40.747549,-73.884594
8121 5 AVENUE,40.624839,-74.024529
81-21 BROADWAY,40.743139,-73.883283
81-22 BAXTER AVENUE,40.745896,-73.883751
8123A FLATLANDS AVE,40.636139,-73.912303
8125 3 AVENUE,40.626856,-74.029661
81-25 BROADWAY,40.743094,-73.883186
81-25 LEFFERTS BLVD,40.708784,-73.830524
81-26 BROADWAY,40.743099,-73.883247
81-28 LEFFERTS BOULEVARD,40.708747,-73.830609
813 8 AVENUE,40.761585,-73.986628
813 9 AVENUE,40.765843,-73.987242
813 ANNADALE RD,40.542095,-74.177451
813 AVENUE U,40.598138,-73.962849
81-30 BROADWAY,40.74306,-73.883164
81-34 BAXTER AVE,40.746116,-73.88359
81-38 BAXTER AVENUE,40.746132,-73.88358
814 EMPIRE BOULEVARD,40.663666,-73.935396
81-40 BROADWAY,40.742963,-73.882957
81-42 BAXTER AVENUE,40.746148,-73.88357
81-45 LEFFERTS BLVD,40.70846,-73.830695
8148 BAXTER AVENUE,40.746172,-73.883554
814-816 UTICA AVENUE,40.653206,-73.930567
814B 56 STREET,40.637437,-74.006725
815 10 AVENUE,40.767293,-73.989898
815 9 AVENUE,40.765905,-73.987196
815 AVENUE U,40.59814,-73.962835
815 ONDERDONK AVENUE,40.702258,-73.904279
815 ROGERS AVENUE,40.650881,-73.952467
81-55 LEFFERTS BLVD,40.708189,-73.830798
81-59 LEFFERTS BLVD,40.708143,-73.830819
816 NOSTRAND AVE,40.670856,-73.950399
816 WEST 187 STREET,40.855336,-73.937551
817 2 AVENUE,40.750869,-73.971452
817 ALLERTON AVE,40.865525,-73.863277
817 CASTLETON AVE FL 1ST,40.634735,-74.109518
817 UTICA AVE,40.653128,-73.930542
817 VAN SICLEN AVE,40.65985,-73.885159
81-72 LEFFERTS BOULEVARD,40.707976,-73.830919
81-74 LEFFERTS BOULEVARD,40.707955,-73.830929
818 10 AVENUE,40.767441,-73.989762
818 54 STREET,40.638539,-74.005468
818 FLUSHING AVENUE,40.701318,-73.939354
818 FRANKLIN AVE,40.669944,-73.958243
818 LEXINGTON AVE,40.764645,-73.966434
818 NORSTAND AVE,40.680841,-73.947678
8183 ATLANTIC AVENUE,40.68776,-73.986989
819 9 AVENUE,40.766124,-73.987035
819 AVENUE U,40.598143,-73.962805
819 PENNSYLVANIA AVE,40.657655,-73.889839
819B FOREST AVE,40.628941,-74.116612
82 4 AVENUE,40.682062,-73.98001
82 7 AVENUE,40.674895,-73.975179
82 BERRY STREET,40.719654,-73.957907
82 CHRISTOPHER STREET,40.733452,-74.003774
82 COURT ST,40.691331,-73.991589
82 EAST 18 STREET,not found,not found
82 HENRY ST,40.698422,-73.992554
82 LIVINGSTON STREET,40.691478,-73.991093
82 MADISON STREET,40.712121,-73.996301
82 SOUTH 4 STREET,40.712557,-73.96487
82 STANTON STREET,40.721528,-73.988711
82 WASHINGTON AVE,40.696391,-73.967505
82 WEST 3 STREET,40.729793,-73.998842
820 39 STREET,40.646926,-73.996697
8201 3 AVENUE,40.62628,-74.029901
82-01 ROOSEVELT AVE,40.747649,-73.883837
82-02 ROOSEVELT AVENUE,40.747634,-73.883806
8203 FLATLANDS AVE FL 1ST,40.636526,-73.9117
8204 18 AVENUE,40.609273,-74.000197
82-05 NORTHERN BLVD FL 1ST,40.755566,-73.885086
82-06 ASTORIA BOULEVARD,40.764889,-73.886916
82-07 153 AVENUE,40.666095,-73.851969
82-08 37 AVENUE,40.749749,-73.884141
82-09 153 AVENUE,40.666102,-73.851926
821 2 AVENUE,40.750981,-73.971372
82-10 NORTHERN BOULEVARD,40.755553,-73.885186
82-11 ELIOT AVENUE,40.725891,-73.877336
82-11 NORTHERN BOULEVARD,40.755569,-73.885202
82-11 ROOSEVELT AVENUE,40.747657,-73.883762
82-12 ROOSEVELT AVE FL 1,40.747642,-73.883731
82-13 NORTHERN BOULEVARD,40.75557,-73.885187
82-14 37 AVENUE,40.749754,-73.884096
82-14 ROOSEVELT AVENUE,40.747644,-73.883716
82-16 63 AVENUE,40.722304,-73.873892
82-16 BAXTER AVENUE,40.746558,-73.883302
82-16 ELIOT AVE,40.726016,-73.877019
82-18 45 AVENUE,40.741632,-73.882661
8218 ELIOT AVE,40.726039,-73.87697
82-19 153 AVENUE,40.666135,-73.851715
8219 QUEENS BOULEVARD,40.737603,-73.880689
822 EAST 149 STREET,40.812515,-73.905653
822 MYRTLE AVENUE,40.695312,-73.949639
82-21 153 AVENUE,40.666141,-73.851672
8221 5 AVENUE,40.624116,-74.024824
8221 FLATLANDS AVENUE,40.636594,-73.911599
82-22 45 AVENUE,40.741636,-73.882627
82-22 NORTHERN BLVD,40.755563,-73.885097
82-29 164 STREET,40.718336,-73.80364
823 65 STREET,40.632267,-74.011866
823 CASTLETON AVENEU,40.633215,-74.132526
823 EAST 169 STREET,40.829754,-73.898137
823 FRANKLIN AVE,40.670275,-73.958109
823 GREENWICH STREET,40.738667,-74.006452
823 SECOND AVENUE,40.751037,-73.971332
82-37 164 STREET,40.718113,-73.803583
82-39 164 STREET,40.718057,-73.803569
824 3 AVENUE,40.756093,-73.970582
824 9 AVENUE,40.766073,-73.987045
824 KNICKERBOCKER AVENUE,40.692154,-73.906713
824 WASHINGTON AVENUE,40.67327,-73.962897
824 WESTCHESTER AVE,40.819287,-73.902301
82-41 153 AVENUE,40.666211,-73.851205
825 3 AVENUE,40.756107,-73.970544
825 7 AVENUE,40.763141,-73.98175
825 8 AVENUE,40.762077,-73.986275
825 ANNANDALE ROAD,40.544025,-74.17905
825 ATLANTIC AVENUE,40.681676,-73.966765
825 FLATBUSH AVENUE,40.652388,-73.959196
825 WEST 181 STREET,40.851262,-73.9395
82-51 BROADWAY,40.742084,-73.881321
82-53 BROADWAY,40.742057,-73.88128
